,Name,Label,Semi-major axis(m),Inclination,Raan
7449,0 SL-6 R/B(2),2.27,22996256.53371733,62.97942251917668,187.5250670522204
7450,0 OPS 5113 (NAVSTAR 3),2.32,27202491.73454225,64.03162289540572,357.4839278233972
7451,0 SL-6 R/B(2),2.25,24704120.884589106,63.21572260366911,219.9985786635804
7452,0 OPS 5114 (NAVSTAR 4),2.0,27259657.74467269,62.72852242946385,128.6121459870784
7453,0 SATCOM 3,2.4699999999999998,28282348.74260539,8.83260315822126,283.4459013500614
7454,0 KIKU 3 (ETS 4),2.48,13374509.142076544,28.40611015700349,176.07846295932643
7455,0 COSMOS 1305,2.51,13621731.573697595,63.053522545672216,334.10991946569237
7456,0 SL-6 R/B(2),2.37,13576622.633786187,63.24782261514692,317.9360136824852
7457,0 RADUGA 11,2.2,42899222.79094639,12.984104642648902,326.7462168326972
7458,0 OSCAR 10,2.09,26102137.71012188,25.816709231126836,176.10826296998192
7459,0 SL-12 R/B(AUX MOTOR),2.35,14815927.472088344,51.92291856576849,220.9445790018361
7460,0 SL-12 R/B(AUX MOTOR),2.35,14830912.127628962,51.576518441908284,190.0578679578589
7461,0 NAVSTAR 9 (USA 1),2.0,27315619.642202403,62.44512232813017,121.0948432991613
7462,0 SL-12 R/B(AUX MOTOR),2.16,15265614.14334027,52.016318599164975,243.0271868977825
7463,0 SL-12 R/B(AUX MOTOR),2.22,13157896.985167999,51.986718588581105,49.85021782464524
7464,0 LEASAT 2 PKM,2.15,12153790.29241184,27.261509747735534,49.31441763306236
7465,0 SL-6 R/B(2),2.41,26194606.113603257,69.24742476038891,166.91985968453923
7466,0 NAVSTAR 10 (USA 5),2.0,27285781.911210045,63.42602267886487,348.99872478939375
7467,0 LEASAT 1 PKM,2.15,12139563.051026372,27.08750968551937,50.85681818456934
7468,0 ATLAS AGENA R/B(2),2.56,41596226.81336872,9.288403321199008,335.6995200340764
7469,0 SL-12 R/B(2),2.08,41897921.63311393,11.91470426026978,325.3890163474111
7470,0 ARABSAT 1B R/B(PAM-D),2.02,23560659.74264625,27.10330969116889,48.7914174460563
7471,0 TELSTAR 3D R/B(PAM-D),2.21,24434006.89679271,25.69710918836216,296.39270597937315
7472,0 OPTUS A1 R/B(PAM-D),2.4,23806539.48235207,25.854709244714268,216.42957738743388
7473,0 LEASAT 4 PKM,2.51,13646336.389956327,27.383909791501388,158.7858567761123
7474,0 LEASAT 3 PKM,2.17,12931748.822640466,26.908309621443877,209.9667750765681
7475,0 OPTUS A2 R/B(PAM-D),2.4,23825148.421896257,25.730709200376314,183.4519655958258
7476,0 SATCOM K2 R/B(PAM-D2),2.02,23546962.0612994,26.60560951320921,43.88651569223982
7477,0 MOLNIYA 3-27,2.29,25564331.71516817,64.61842310522437,140.02165006670677
7478,0 SL-12 R/B(AUX MOTOR),2.13,15730363.37842273,65.21652331908349,345.75912363102884
7479,0 VIKING,2.37,13547809.063246442,98.81123533134442,264.9259947280088
7480,0 EKRAN 15,2.01,43242700.68983602,14.547805201771991,336.8932204609007
7481,0 EKRAN 16,2.01,43260795.38098969,14.922205335644016,342.0780223147993
7482,0 SL-12 R/B(AUX MOTOR),2.43,15880445.874608856,65.37222337475625,282.9149011601948
7483,0 SL-12 R/B(AUX MOTOR),2.24,16762155.165981513,64.97072323119423,294.62440534709236
7484,0 SL-12 R/B(2),2.2,42876347.37783761,15.076305390744652,345.6752236010292
7485,0 SL-12 R/B(AUX MOTOR),2.23,15837166.112500487,64.78382316436549,336.4204202918444
7486,0 IUS R/B(1),2.31,21462731.131424,26.367209427965907,115.00504112166705
7487,0 IUS R/B(2),2.08,41879516.67416249,13.795104932633441,353.12732626563314
7488,0 SL-12 R/B(2),2.58,41400866.96777128,13.02020465555697,344.24042308799613
7489,0 NAVSTAR 15 (USA 42),2.55,27920646.085208066,54.08821934000218,156.18935584769696
7490,0 SKYNET 4A R/B(PAM-D2),2.5300000000000002,22805905.08015869,21.40180765251679,231.38038273330426
7491,0 LEASAT 5 PKM (SSUS-A),2.36,12485338.020166118,27.211409729821572,129.38144626215254
7492,0 SL-12 R/B(AUX MOTOR),2.43,15927653.477368625,65.05962326298169,225.14998050553646
7493,0 TITAN 3 R/B(2),2.49,22897994.23683083,24.06150860353021,245.61238782215756
7494,0 SL-6 R/B(2),2.41,26214501.349388417,69.0019246726069,217.56547779359104
7495,0 USA 67 R/B(2),2.24,16779342.84873479,24.891308900236954,316.7509132587361
7496,0 SL-12 R/B(AUX MOTOR),2.13,15744048.44584554,64.72962314498551,280.41090026485415
7497,0 SL-12 R/B(AUX MOTOR),2.36,12516385.604436236,64.49792306213789,319.63191428887836
7498,0 IUS R/B(1),2.4,23784972.354069546,26.552509494222544,227.967281512902
7499,0 STTW-5,2.21,24409892.10931256,31.41051123126927,179.7421642693343
7500,0 NSS K (INTELSAT K),2.45,43054332.50441835,13.408504794399136,25.962309283188173
7501,0 SL-12 R/B(AUX MOTOR),2.23,15857428.437833985,65.06562326512707,149.79425356103837
7502,0 NAVSTAR 29 (USA 87),2.39,27706612.87506408,54.82931960499299,195.3071698348205
7503,0 NAVSTAR 30 (USA 88),2.39,27721567.956287265,54.79061959115526,312.95541190160117
7504,0 MOLNIYA 1-86,2.48,13353495.7475985,63.10112256269227,160.14575726236384
7505,0 SL-6 R/B(2),2.09,26124548.75123693,66.41092374615815,93.71123350776718
7506,0 SL-12 R/B(2),2.58,41373060.67648301,13.861304956304188,359.152828420136
7507,0 DELTA 2 R/B(2),2.19,21763662.374467287,20.626207375190024,57.44092053880756
7508,0 CHINASAT 7,2.34,40464511.6917428,20.289207254690893,243.80668717650383
7509,0 TEAMSAT,2.59,19956051.9436127,7.894602822826072,18.34070655797712
7510,0 COMETS,2.13,15757235.22578891,30.07381075331325,132.5281473872997
7511,0 GLOBALSTAR M006,2.26,8252092.829611944,51.99041858990408,207.6438742459824
7512,0 SL-12 R/B(2),2.4699999999999998,28251506.503632598,14.367805137410441,279.10789979894804
7513,0 SEA LAUNCH DEMO,2.25,24728914.62370573,1.5487005537596257,352.19532593238335
7514,0 IUS R/B(2),2.02,23535390.25065302,28.18221007694488,173.04766187562095
7515,0 ORION 3,2.2800000000000002,8870526.91241199,19.83170709110529,4.969401776879372
7516,0 GLOBALSTAR M052,2.07,8463363.530998534,51.98901858940348,320.80101470690664
7517,0 SL-12 R/B(2),2.55,27947774.05819413,14.684005250472227,209.0040747323412
7518,0 GLOBALSTAR M030,2.26,8266662.895830942,51.98601858833079,174.7094624698211
7519,0 IUS R/B(2),2.45,43038385.560130864,36.55271306993573,18.569406639752046
7520,0 SL-12 R/B(2),2.42,42027876.86909341,13.835604947114787,15.91910569209973
7521,0 FREGAT RB/CLUSTER 2,2.16,15289695.894487495,64.61252310311474,223.88668005382561
7522,0 SL-12 R/B(2),2.32,27169585.83338089,16.889406039044243,149.84495357916688
7523,0 SL-12 R/B(2),2.42,42041054.07010272,11.640204162118414,27.96290999853105
7524,0 DOUBLESTAR (TC-2),2.46,23959357.998109605,87.33343122729444,272.5734974624808
7525,0 SLOSHSAT,2.5300000000000002,22779929.28198391,6.746602412342409,224.42228024533702
7526,0 MAQSAT/ARIANE 5,2.27,23029814.91462753,6.961902489325976,255.66929141814447
7527,0 SL-12 R/B(AUX MOTOR),2.06,16278306.102242835,65.57652344780661,37.9634135743515
7528,0 SL-12 R/B(AUX MOTOR),2.3,16178632.393753882,65.1839233074269,265.9415950911509
7529,0 SL-12 R/B(AUX MOTOR),2.3,16192669.43095508,64.82452317891834,17.187106145491093
7530,0 SL-12 R/B(AUX MOTOR),2.43,15909103.072757782,64.44772304418818,104.597937400461
7531,0 SPIRALE B,2.31,21444331.23146182,2.145700767225433,19.19650686398053
7532,0 SL-12 R/B(AUX MOTOR),2.3,16159510.189515924,64.52652307236423,203.4608727502915
7533,0 SL-12 R/B(AUX MOTOR),2.06,16306301.15470722,64.74992315224404,95.36743409996497
7534,0 EUTE W3B,2.49,22871891.85302457,2.571800919583525,308.3295102475451
7535,0 MMS 1,2.05,97412007.75306755,32.411011589012226,118.73474245527409
7536,0 MMS 3,2.05,97429532.47533008,32.439711599274304,118.67064243235424
7537,0 SWIATOWID,2.1,6686010.140492349,51.63491846279001,188.28676732457703
7538,0 STARLINK-1516,2.1,6670641.365067525,52.9893189470749,160.8162575021106
7539,0 TURKSAT 5A,2.34,40478973.57169311,8.963003204847631,325.6011164232504
7540,0 TBA - TO BE ASSIGNED,2.12,10233434.890926497,63.76522280015063,36.53471306349957
7541,0 TBA - TO BE ASSIGNED,2.29,25588592.04426024,65.06972326659307,5.817202080022272
7542,0 TBA - TO BE ASSIGNED,2.19,21789293.988251645,20.477807322127497,97.2857347858803
7543,0 TBA - TO BE ASSIGNED,2.22,13130279.635267327,23.92320855407908,353.7398264846412
7544,0 TBA - TO BE ASSIGNED,2.46,23981394.28831406,20.266807246681463,292.95890475156926
7545,0 TBA - TO BE ASSIGNED,2.17,12943586.682349565,23.58000843136306,39.188114012260336
7546,0 TBA - TO BE ASSIGNED,2.33,20359880.17616211,2.3533008414557544,97.57833489050356
7547,0 TBA - TO BE ASSIGNED,2.12,10259533.113762336,62.89102248756804,281.8884007931552
7548,0 TBA - TO BE ASSIGNED,2.03,9451814.757197214,63.378122661737535,201.15727192660663
7549,0 TBA - TO BE ASSIGNED,2.33,20379692.00976108,62.93902250473111,285.2425019924612
7550,0 TBA - TO BE ASSIGNED,2.33,20401739.85174177,21.72540776822456,267.67529571106
7551,0 TBA - TO BE ASSIGNED,2.06,16327244.353010835,63.45102268780396,117.09144186768887
7552,0 TBA - TO BE ASSIGNED,2.18,8713721.578627538,26.494309473412308,267.9901958236569
7553,0 TBA - TO BE ASSIGNED,2.07,8438543.920321092,102.20253654395178,94.86013391857263
7554,0 TBA - TO BE ASSIGNED,2.18,8694065.028561287,101.88703643114029,95.19673403892875
7555,0 MIDAS 4,,10003104.088948047,95.83823426830617,173.20176193072155
7556,0 TRANSIT 4B,,7400973.492466847,32.43871159891675,52.32631871000988
7557,0 RELAY 1 (A-15),,10756981.337348102,47.5150169896614,43.48311554799843
7558,0 SYNCOM 1,,38155405.57174162,30.60411094292953,311.54621139772183
7559,0 WESTFORD NEEDLES,,10037039.08966857,87.34123123008342,28.753410281185523
7560,0 VELA 2,,115226977.41931456,39.18011400939983,144.41985163934552
7561,0 VELA 1,,115414865.30806877,14.504605186325215,314.9312126080765
7562,0 RELAY 2,,11128352.550301252,46.46861661550626,22.814708157719203
7563,0 OPS 3662 (VELA 3),,109576594.24871482,24.53910877430285,219.37377844017442
7564,0 OPS 3674 (VELA 4),,109397180.54372443,42.46351518342601,158.55015669183442
7565,0 OPS 6564 (VELA 6),,118446923.40922213,33.240511885611696,35.79501279900936
7566,0 OPS 1427 (OV3-4),,9042039.3869969,40.91031462805734,44.14761578559983
7567,0 WESTFORD NEEDLES,,9837003.42934615,84.47773020619843,108.42753876978873
7568,0 OPS 9323 (IDSCS 10),,40073490.70555234,4.685501675366905,57.351420506805574
7569,0 OPS 9333 (IDSCS 18),,39692151.648549296,2.2059007887507964,264.0577944175716
7570,0 OPS 9334 (IDSCS 19),,39731266.08272471,2.243300802123696,265.4292949079708
7571,0 LES 5,,39779303.74627341,2.3375008358062406,266.8943954318381
7572,0 DODGE 1,,39841872.98618184,2.473800884542237,268.4163959760507
7573,0 OV1-13,,11272550.321527245,99.9901357528768,124.2953444435454
7574,0 OV1-14,,11584205.825864438,100.01213576074323,125.20104476739128
7575,0 EXPLORER 38 (RAE-A),,12222983.250425275,120.81284319832821,218.581578156912
7576,0 INTELSAT 3-F2,,45249778.10633939,9.073403244322712,305.7774093350056
7577,0 INTELSAT 3-F3,,47100401.07011306,14.479905177493384,315.93051296539034
7578,0 INTELSAT 3-F4,,45299876.88418409,9.022203226015428,301.439507783928
7579,0 OPS 7044 (VELA 12),,117893192.35454816,67.37802409195845,65.01142324574708
7580,0 OPS 7033 (VELA 11),,117749264.86012252,68.86892462505085,63.7201227840245
7581,0 OPS 5960,,37361428.151058376,11.656704168018225,73.59092631346887
7582,0 SL-12 R/B(AUX MOTOR),,9713801.528731193,51.582718444125156,241.39208631312943
7583,0 INTELSAT 4-F3,,42347222.78949451,10.953003916400325,311.07621122966657
7584,0 SL-6 R/B(2),,26280218.20820976,67.9240242871885,55.787019947432185
7585,0 MOLNIYA 2-9,,23236978.34325317,64.18032294857552,300.68570751439614
7586,0 SL-6 R/B(2),,21856913.99317645,62.43032232283822,347.7000243250252
7587,0 DELTA 1 R/B(2),,23713839.77515303,13.186804715127158,121.39154340525057
7588,0 MOLNIYA 2-14,,26428988.98762935,63.26632262176186,245.77878788165611
7589,0 SOLRAD 11A,,124877843.60373025,27.311209765506483,336.11112018124976
7590,0 SOLRAD 11A/B PKM,,75874726.8135749,23.771908499979624,355.2754270337168
7591,0 SOLRAD 11A/B AKM,,129130058.49206346,28.68401025637057,330.1769180593925
7592,0 ESA/GOES,,26954839.20055405,27.759209925695227,40.12451434708342
7593,0 SMS 1 AKM,,38221117.41047709,3.0312010838485035,117.36394196512516
7594,0 OPS 9438 (DSCS 2-8),,43579920.33118828,13.222804727999469,317.35141347345325
7595,0 SL-6 R/B(2),,26856320.008532584,62.36142229820205,127.58664562039637
7596,0 DELTA 1 R/B(1),,7773978.080923578,28.29491011724235,216.35507736079538
7597,0 OPS 5112 (NAVSTAR 2),,26466908.559158795,64.00522288596603,335.38291992087153
7598,0 MOLNIYA 3-10,,16494733.349645087,62.83942246911771,223.63267996300442
7599,0 OPS 9443 (DSCS 2-13),,43527856.74223587,14.01920501276357,328.18971734884093
7600,0 AYAME 2 (ECS-2),,29033123.73432057,6.960802488932654,199.24207124179975
7601,0 DELTA 1 R/B(2) *,,17877440.454193827,18.109506475308283,337.2110205745346
7602,0 GOES 4 AKM,,48399833.19585408,20.822807445487143,329.6786178812182
7603,0 CAT 3,,16626496.15885441,10.117403617619702,216.12517727859142
7604,0 DELTA 1 R/B(2),,18242188.575612992,90.31223229240656,36.541013065752225
7605,0 N-2 R/B(2),,16411737.401933573,28.053010030747576,168.863860379644
7606,0 DSCS 2-15,,43683057.98725098,14.921705335465234,340.44702173161227
7607,0 ASTRON,,108495342.37093176,50.89911819969429,76.74022743954569
7608,0 IUS R/B(2),,35075887.422120124,1.7594006290983957,38.34091370933197
7609,0 IUS R/B(1),,17085996.44223008,25.797809224368862,264.1395944468203
7610,0 GOES 6 AKM,,47320741.85493469,19.48150696588632,334.72191968452165
7611,0 ANIK C2 R/B(PAM-D),,22118002.475996885,23.313908336215235,303.2133084181753
7612,0 SL-12 R/B(AUX MOTOR),,14437000.417375993,52.14781864618468,0.16970006067863913
7613,0 SL-12 R/B(2),,41946943.54601597,11.309904044014974,319.934614397113
7614,0 SL-12 R/B(AUX MOTOR),,15340797.72323334,51.980318586292675,172.6007617158255
7615,0 STTW-T1,,9772777.304123417,36.122912916254656,318.40161384896714
7616,0 CCE 1 (AMPTE),,31768720.53581409,4.471801598955444,324.1236158949493
7617,0 DELTA 1 R/B(1),,8641443.591663606,28.91401033861033,184.64086602093388
7618,0 DELTA 1 R/B(2),,31083471.11698597,26.24680938491518,200.90497183639323
7619,0 SBS 4 R/B(PAM-D),,21723314.71325867,22.825508161580892,49.77041779611162
7620,0 SL-12 R/B(AUX MOTOR),,13245454.495010165,51.956618577818396,279.76030003222286
7621,0 SL-12 R/B(AUX MOTOR),,14894024.739647144,51.959318578783815,171.6770613855435
7622,0 SPACENET 2,,42309817.52490696,15.000705363712802,7.427902655950876
7623,0 ANIK D2 R/B(PAM-D),,23085717.80782152,25.646909170412435,312.3600116887074
7624,0 NATO 3D,,43724446.68186209,14.492305181927176,6.832802443164441
7625,0 EKRAN 14,,43772949.90225286,15.196205433616596,335.70862003733015
7626,0 SL-12 R/B(2),,41339139.39781507,10.883203891442344,322.96501548067545
7627,0 SL-12 R/B(AUX MOTOR),,13964527.345123267,51.96251857992804,182.87086538804527
7628,0 MOLNIYA 3-24,,22594178.29849503,63.83082282360685,167.93336004693057
7629,0 SL-6 R/B(2),,26727576.82048992,63.529922716015776,263.94959437888315
7630,0 MORELOS 2 R/B(PAM-D),,23916371.048695136,25.40320908327405,204.5415731367111
7631,0 COSMOS 1783,,12688592.251875505,62.185522235306514,58.11882078120031
7632,0 SL-6 R/B(2),,16665580.872089004,62.24352225604522,258.90979257683125
7633,0 RADUGA 20,,43418153.455425344,15.911805689489512,343.42212279540144
7634,0 SL-12 R/B(2),,42110981.6741551,10.039003589586672,305.99000941102366
7635,0 SL-6 R/B(2),,25749812.21125327,64.13922293387964,123.23194406331169
7636,0 NAVSTAR 13 (USA 35),,27997191.273621544,54.2504193979991,160.51735739523468
7637,0 SL-6 R/B(2),,25974236.17495989,64.21212295994606,256.99009189041533
7638,0 IUS R/B(1),,14525592.373939704,26.250109386095144,262.78729396328634
7639,0 IUS R/B(1),,16803510.61843605,27.93890998994951,244.3855873834977
7640,0 RADUGA 1-1,,42608166.22235405,14.689605252474587,349.77432506672045
7641,0 IUS R/B(1),,19448170.86232701,27.77280993055809,13.78590492934385
7642,0 NAVSTAR 17 (USA 49),,27615982.296539176,54.998919665635874,79.24822833631663
7643,0 NAVSTAR 19 (USA 54),,27435866.94348924,54.99991966599343,317.54971354435816
7644,0 SL-12 R/B(AUX MOTOR),,15592765.347362796,64.79672316897808,117.80364212234613
7645,0 NAVSTAR 20 (USA 63),,27811318.9859722,53.74681921792978,142.9575511164794
7646,0 METEOSAT 2 AKM (MAGE 1),,42419247.71930573,11.881704248470163,317.0526133666131
7647,0 IUS R/B(1),,20598705.60202232,28.34141013386909,319.72111432077304
7648,0 GOES 1 AKM,,41705999.876556665,7.169602563592052,290.86890400426023
7649,0 NATO 4A R/B(PAM-D),,24488017.4487623,25.56180913998373,267.44129562739
7650,0 MOLNIYA 3-40,,26347978.09224513,64.87822319811954,21.67450775002454
7651,0 AURORA 2 R/B(PAM-D),,24820726.93786585,23.255108315190462,230.60058245447567
7652,0 IUS R/B(1),,20709561.85126122,26.725809556188413,328.71201753559683
7653,0 GEOTAIL,,126803618.43242766,36.63021309764695,43.815415666816996
7654,0 OPTUS B1 R/B(STAR 63F),,24773612.95043696,22.86960817734948,197.4710706085536
7655,0 DELTA 2 R/B(1),,8581560.880187122,25.20040901076004,46.71821670475428
7656,0 NAVSTAR 27 (USA 84),,27773947.320999045,54.83651960756745,233.434783467884
7657,0 SATCOM C3,,43104077.19456218,11.761704205562465,32.52401162941697
7658,0 DELTA 2 R/B(2),,25068525.91616566,19.572206998317387,302.3841081216832
7659,0 MOLNIYA 3-42,,24939282.724387515,64.71622314019416,270.3082966525264
7660,0 IUS R/B(1),,17912864.278272394,26.8135095875468,192.63296887862245
7661,0 ARASENE,,33403536.38223115,1.7740006343188326,104.85433749214044
7662,0 DELTA 2 R/B(2),,24665893.796740245,22.85010817037697,194.685869612666
7663,0 SL-6 R/B(2),,26015775.14665409,63.781622806014674,91.16453259715851
7664,0 VEP,,24560686.363013346,29.18241043458055,338.9416211933352
7665,0 SJ-4,,15231674.820266305,28.85551031769282,163.52815847178888
7666,0 STRV 1A,,19310620.20374156,7.4563026661056995,83.41722982700163
7667,0 ETS 6,,29998153.84351908,15.287205466154935,28.848910315332894
7668,0 SOLIDARIDAD 2,,42564262.69399888,9.273103315728276,43.76481564872427
7669,0 SL-12 R/B(AUX MOTOR),,16050329.435011486,65.22132332079981,307.0410097868237
7670,0 MOLNIYA 1-88,,18886090.25963034,64.23852296938576,307.6085099897414
7671,0 ECHOSTAR 1 PKM,,16903306.645712566,24.21940865998959,342.11822232917353
7672,0 POLAR,,35490751.24672549,78.70742814294594,246.88448827701484
7673,0 NAVSTAR 37 (USA 117),,27098608.522091273,54.394119449381066,341.3683220610361
7674,0 SL-12 R/B(2),,30332535.94128945,8.476503030892662,347.059224095898
7675,0 NAVSTAR 38 (USA 126),,27662613.17257369,54.42891946182429,115.09354115331148
7676,0 SL-6 R/B(2),,16355717.943887893,63.2006225982699,159.98495720486753
7677,0 NAVSTAR 39 (USA 128),,27879434.08222305,55.12681971136834,304.6924089470485
7678,0 SL-12 R/B(2),,27548394.28847574,17.171206139805825,237.1057847805021
7679,0 INSAT 2D,,40942708.13220235,13.547904844243579,2.3130008270459186
7680,0 PAS 6,,44114183.65700011,11.870404244429688,335.64012001283714
7681,0 SL-12 R/B(2),,42237423.91400548,14.280305106123574,13.11670469006191
7682,0 SL-12 R/B(2),,28565594.86643723,14.023005014122312,305.02870906729726
7683,0 W75/ABS-1B (HOT BIRD 3),,41556512.76794256,8.313202972502435,45.57001629419909
7684,0 MOLNIYA 1-90,,19505638.65770698,63.57242273121226,278.2525994931234
7685,0 MAQSAT H,,19865856.50430286,7.809402792361606,348.4835246051767
7686,0 MAQSAT B,,19918071.77116134,7.854402808451995,349.91922511853164
7687,0 SL-12 R/B(AUX MOTOR),,23452052.301912386,45.399916233377425,162.4088580715673
7688,0 SL-12 R/B(2),,29431040.37170214,10.532603766080348,157.95425647876198
7689,0 SL-12 R/B(2),,28318565.49486697,14.997005362389816,172.12326154508858
7690,0 DELTA 2 R/B(2),,25344275.09693607,20.18010721568065,42.96161536152872
7691,0 FENGYUN 2A AKM,,41449179.33926763,14.009205009187927,9.64310344802702
7692,0 SL-12 R/B(2),,29096836.75173728,13.460704813063984,271.32409701574
7693,0 CXO,,80789585.74275604,57.83442067950906,259.79129289202405
7694,0 IUS R/B(1),,12052163.83085118,28.40281015582352,87.57833131486191
